"","Mittelwert","CI (unten)","CI (oben)","Name","Fraktion","Kommission"
"1358",-0.24381684826588,-1.1440476253113,0.623397734881786,"Fiala Doris","RL","SPK"
"1359",-0.240048547253206,-1.09812816957364,0.578337069262769,"Hess Hermann","RL","SPK"
"1360",-0.201222117725647,-1.01359853749366,0.575335440530687,"L\""uscher Christian","RL","SPK"
"1361",-0.143952078601634,-0.988078220608442,0.683679755902009,"B\'egl\'e Claude","C","SPK"
"1362",-0.119772218339701,-1.01840719161575,0.757407702255254,"Genecand Beno\^it","RL","SPK"
"1363",-0.114626229669074,-0.913914351984596,0.656775640444714,"M\""uller-Altermatt Stefan","C","SPK"
"1364",-0.0183557441756115,-1.04126793827088,0.98579163852774,"Merlini Giovanni","RL","SPK"
"1365",0.0316437146128727,-1.7781652662638,1.98906049607204,"Egger Thomas","C","SPK"
"1366",0.102077674917135,-0.799475636341921,0.961370985576142,"Portmann Hans-Peter","RL","SPK"
"1367",0.123412413791208,-0.655513931566706,0.864550479421887,"Vogler Karl","C","SPK"
"1368",0.175249127265527,-0.81324216479763,1.0981430674585,"Barazzone Guillaume","C","SPK"
"1369",0.199683523527735,-1.92651195464678,2.43624448422804,"Brunner Hansj\""org","RL","SPK"
"1370",0.200411866090253,-0.576423429353962,0.949978019392193,"Bigler Hans-Ulrich","RL","SPK"
"1371",0.305875701861192,-0.446297702679509,1.04602236503297,"G\""ossi Petra","RL","SPK"
"1372",0.405049595399351,-0.350028043985551,1.11002709050448,"Dobler Marcel","RL","SPK"
"1373",0.415074676051088,-0.329625311221953,1.15823746141685,"Wasserfallen Christian","RL","SPK"
"1374",0.433794931550846,-0.371483086960087,1.19938545262665,"Bulliard-Marbach Christine","C","SPK"
"1375",0.436706610627846,-0.290927874536449,1.14582673671414,"Humbel Ruth","C","SPK"
"1376",0.463705767354275,-0.341844225877519,1.23228298755964,"Amherd Viola","C","SPK"
"1377",0.486539333911717,-0.237412692879143,1.19850402709426,"Schilliger Peter","RL","SPK"
"1378",0.502492663354868,-0.258275173464195,1.24844547460669,"Schneider-Schneiter Elisabeth","C","SPK"
"1379",0.525395080492997,-0.201403890169862,1.22725892536474,"Candinas Martin","C","SPK"
"1380",0.546032776420478,-0.201349176649655,1.28372859584756,"Marchand-Balet G\'eraldine","C","SPK"
"1381",0.584304842299993,-0.159279078472624,1.30296893621178,"Bauer Philippe","RL","SPK"
"1382",0.640612543554674,-0.113587074798433,1.34621881587997,"Romano Marco","C","SPK"
"1383",0.652973266858977,-0.0829639039480554,1.3767560111987,"Pezzatti Bruno","RL","SPK"
"1384",0.656677628729673,-0.12970194589052,1.41506146975619,"Schmidt Roberto","C","SPK"
"1385",0.712588578519895,-0.0407570360347691,1.44777327524043,"Buttet Yannick","C","SPK"
"1386",0.75234117128022,0.0206075964356405,1.45738007674074,"Schneeberger Daniela","RL","SPK"
"1387",0.779472653351213,0.000466596126466712,1.49326998085795,"Lohr Christian","C","SPK"
"1388",0.809667322328956,0.084073096658031,1.50388345149992,"Vitali Albert","RL","SPK"
"1389",0.973528038562746,0.256879922102344,1.65502006061762,"Gm\""ur-Sch\""onenberger Andrea","C","SPK"
"1390",0.992277999625859,0.284016839513969,1.68074744558168,"Ritter Markus","C","SPK"
"1391",0.995811458526775,0.273346609866508,1.70190622680957,"M\""uller Leo","C","SPK"
"1392",1.02241853648315,0.297789209240936,1.72497682586585,"Gschwind Jean-Paul","C","SPK"
"1393",1.02700059461493,0.194814021332022,1.79492845324499,"Ammann Thomas","C","SPK"
"1394",1.02882186657131,0.313455156875703,1.69378707097639,"Gm\""ur Alois","C","SPK"
"1395",1.07258077919641,0.360055236115135,1.76564149899611,"Glanzmann-Hunkeler Ida","C","SPK"
"1396",1.10807405397622,0.396048524076065,1.81022275077297,"F\""assler Daniel","C","SPK"
"1397",1.1692702231777,0.413442259719163,1.86602841701849,"Pfister Gerhard","C","SPK"
"1398",1.18565242478789,0.481994368544125,1.86184357599023,"B\""uchler Jakob","C","SPK"
"1399",1.26533106263397,0.474337449527059,2.03258294677198,"Burkart Thierry","RL","SPK"
"1400",1.26670110343059,0.596806208472909,1.93521464855244,"Regazzi Fabio","C","SPK"
"1401",1.28981437709709,-0.951654092804738,3.55309483534383,"Cattaneo Rocco","RL","SPK"
"1402",1.80485134146089,1.12324637108403,2.48327546924911,"M\""uller Walter","RL","SPK"
"1403",3.43574231773975,-1.42261857694459,9.07460805584419,"Parmelin Guy","V","SPK"
"1404",7.72292325192664,6.55797505621664,9.1019484446762,"Pantani Roberta","V","SPK"
"1405",7.9277739431042,6.721208610721,9.3802044840165,"Estermann Yvette","V","SPK"
"1406",8.13904922638097,6.87124931455583,9.66815969889403,"Brand Heinz","V","SPK"
"1407",8.19254073395651,6.91073867737267,9.70093912206081,"Vogt Hans-Ueli","V","SPK"
"1408",8.27925843313766,6.96311624397074,9.88133648273414,"Hurter Thomas","V","SPK"
"1409",8.51267391294041,7.00807223113666,10.4015192227975,"Reimann Lukas","V","SPK"
"1410",8.54145012323891,7.13457237919442,10.2219792429086,"Aebi Andreas","V","SPK"
"1411",8.73599012576573,8.10677452327107,9.39111541735635,"Aeschi Thomas","V","SPK"
"1412",8.79093214337797,7.32806289161152,10.6126051579582,"Chiesa Marco","V","SPK"
"1413",8.85751945763849,7.38328921847803,10.6901651993744,"Quadri Lorenzo","V","SPK"
"1414",8.88476258355038,7.31171490539126,10.8447602988481,"Heer Alfred","V","SPK"
"1415",8.93841880069665,7.38573386702309,10.8647527135739,"von Siebenthal Erich","V","SPK"
"1416",9.00401268501516,7.46853180453107,10.9240563152026,"Reimann Maximilian","V","SPK"
"1417",9.09158471087972,7.2027774977887,11.4673114794364,"Stahl J\""urg","V","SPK"
"1418",9.13985825620502,7.54890007653067,11.0986174300354,"Arnold Beat","V","SPK"
"1419",9.15879320972125,7.55560616356881,11.1626925941389,"Glauser-Zufferey Alice","V","SPK"
"1420",9.16230103398521,7.54146194562621,11.3099544071991,"Giezendanner Ulrich","V","SPK"
"1421",9.18603561121706,7.52480675785033,11.1960706293936,"Geissb\""uhler Andrea Martina","V","SPK"
"1422",9.24436493751224,7.60297387676358,11.2485675154552,"B\""uchel Roland Rino","V","SPK"
"1423",9.28082190356083,7.58425279176203,11.3612849776401,"Zuberb\""uhler David","V","SPK"
"1424",9.29838793436659,7.5952783360068,11.4201633258748,"Hausammann Markus","V","SPK"
"1425",9.33498589744005,7.68012799717581,11.4451867732922,"Imark Christian","V","SPK"
"1426",9.41815859931442,7.7110842333429,11.5996940957291,"Grin Jean-Pierre","V","SPK"
"1427",9.42273045244711,7.65664217512439,11.5478280885368,"Addor Jean-Luc","V","SPK"
"1428",9.59204023481153,7.7607233941154,11.8954218711785,"B\""uhler Manfred","V","SPK"
"1429",9.61562007925809,6.38219143358683,13.5396350919266,"Gutjahr Diana","V","SPK"
"1430",9.67512108836561,7.86372768467967,11.924880112074,"Nicolet Jacques","V","SPK"
"1431",9.70678352584779,7.8664292033641,12.0468847125829,"Martullo-Blocher Magdalena","V","SPK"
"1432",9.73430758684905,7.93850719655654,12.0549373744031,"Ruppen Franz","V","SPK"
"1433",9.74150833543245,7.89291768390234,12.1726187171131,"Golay Roger","V","SPK"
"1434",9.820805437795,7.80832611806424,12.5210499898589,"Stamm Luzi","V","SPK"
"1435",9.82911536431904,7.6559435367137,12.6875823005587,"Nidegger Yves","V","SPK"
"1436",9.86374219742916,7.98483414251872,12.3076156782831,"Schwander Pirmin","V","SPK"
"1437",9.89842071267499,8.01315405770159,12.3571721307654,"Page Pierre-Andr\'e","V","SPK"
"1438",9.96978227123186,8.07581021231252,12.3356190595736,"de Courten Thomas","V","SPK"
"1439",10.0596846059056,8.12340293374724,12.5035115389215,"Steinemann Barbara","V","SPK"
"1440",10.0671095083456,8.08279998059709,12.6509096604864,"M\""uri Felix","V","SPK"
"1441",10.2054312146012,8.19982768739819,12.7448961342715,"M\""uller Thomas","V","SPK"
"1442",10.2381217537857,8.14774077663931,12.9226457499086,"Keller Peter","V","SPK"
"1443",10.370131776739,7.98396965418463,13.5529252460317,"Walter Hansj\""org","V","SPK"
"1444",10.4372602112094,8.19952716155872,13.264562087056,"K\""oppel Roger","V","SPK"
"1445",10.5332187599228,8.35668776817502,13.2943702450328,"Rime Jean-Fran\c cois","V","SPK"
"1446",10.5716457695844,8.40948124961693,13.347646886498,"Clottu Raymond","V","SPK"
"1447",10.8755384868133,8.5200836320086,13.9458135594854,"Glarner Andreas","V","SPK"
"1448",10.8816537748445,8.60402520370827,13.8296751864605,"Rutz Gregor","V","SPK"
"1449",10.9786653647808,8.67120750635298,13.8720483526145,"Salzmann Werner","V","SPK"
"1450",10.9808726569704,8.63636159381254,13.9573643482839,"Gr\""uter Franz","V","SPK"
"1451",10.9897171663784,8.64769704558766,14.1026240055322,"Walliser Bruno","V","SPK"
"1452",11.0012577365159,8.6512854519598,14.0841922465231,"Tuena Mauro","V","SPK"
"1453",11.0645933552417,8.74467587694918,14.0788503448124,"Matter Thomas","V","SPK"
"1454",11.1136450181256,8.6971289426445,14.1627128237561,"Zanetti Claudio","V","SPK"
"1455",11.1152977126215,8.70704349937697,14.2847372981923,"Pieren Nadja","V","SPK"
"1456",11.1187531490018,8.75760126360932,14.1780257391595,"Sollberger Sandra","V","SPK"
"1457",11.1288231843302,8.72643357171265,14.283649293937,"Keller-Inhelder Barbara","V","SPK"
"1458",11.1382065127551,8.61599756418468,14.4784299706708,"Amaudruz C\'eline","V","SPK"
"1459",11.1869740081044,8.68037586082149,14.5799818803209,"Egloff Hans","V","SPK"
"1460",11.3121722142002,8.81467428989694,14.4797031712023,"Herzog Verena","V","SPK"
"1461",11.3199068412621,8.73873290182088,14.6450896553162,"R\""osti Albert","V","SPK"
"1462",11.38020232018,8.93446721923998,14.5013907507746,"Buffat Micha\""el","V","SPK"
"1463",11.4563367834733,8.81266596226053,14.8854296353896,"Wobmann Walter","V","SPK"
"1464",11.5183116226374,8.90459193518237,14.8553912487723,"Dettling Marcel","V","SPK"
"1465",11.6058881310359,8.94508950085455,15.0069405346948,"Hess Erich","V","SPK"
"1466",11.6389683818516,9.04343827797794,15.074912991014,"Rickli Natalie","V","SPK"
"1467",11.6944378876133,9.08632694031709,15.0535062018659,"Frehner Sebastian","V","SPK"
"1468",11.7372620200077,8.98607234181229,15.268992971579,"Fl\""uckiger-B\""ani Sylvia","V","SPK"
"1469",11.7859108649807,9.08923705081955,15.3273845722805,"Knecht Hansj\""org","V","SPK"
"1470",11.7980926703503,9.16420862818985,15.3150738529757,"Amstutz Adrian","V","SPK"
"1471",11.7996932898434,9.09017523767683,15.3973899857572,"Brunner Toni","V","SPK"
"1472",11.8839649492321,9.09896333969591,15.5776064783238,"Burgherr Thomas","V","SPK"
"1473",-11.5860823217632,-16.1974024036486,-8.09120913272593,"Allemann Evi","S","UREK"
"1474",-11.4238466230926,-16.1263575355297,-7.80892102342484,"Reynard Mathias","S","UREK"
"1475",-11.1886258821779,-15.7801232487271,-7.63079115099487,"Sommaruga Carlo","S","UREK"
"1476",-11.1838174722036,-15.6530534724356,-7.68720207195883,"Fridez Pierre-Alain","S","UREK"
"1477",-11.0549942462657,-15.1861139009786,-7.85903028400033,"Schenker Silvia","S","UREK"
"1478",-11.0471091444481,-15.2291428154703,-7.81586924366715,"Carobbio Guscetti Marina","S","UREK"
"1479",-11.0323122968814,-15.1244359641503,-7.76358583214139,"Marti Min Li","S","UREK"
"1480",-11.0234576040444,-15.1141545929619,-7.83024642159129,"Hadorn Philipp","S","UREK"
"1481",-10.9162534565048,-15.0896184789465,-7.6679118196146,"Barrile Angelo","S","UREK"
"1482",-10.9124978385109,-15.0242822196085,-7.6706720694604,"Tornare Manuel","S","UREK"
"1483",-10.8309404906298,-15.1089756973939,-7.6712829047632,"Semadeni Silva","S","UREK"
"1484",-10.7298096103769,-15.0395689178723,-7.40757793356581,"Masshardt Nadine","S","UREK"
"1485",-10.6515950575364,-14.7232543227033,-7.5977414360517,"Naef Martin","S","UREK"
"1486",-10.6189046302013,-14.4725609333138,-7.59015056563413,"Friedl Claudia","S","UREK"
"1487",-10.6061040491991,-14.6199615433873,-7.54509024699405,"Marra Ada","S","UREK"
"1488",-10.591977547761,-14.5895573784677,-7.46633669225867,"Gallad\'e Chantal","S","UREK"
"1489",-10.5690313792807,-15.0606550702825,-7.16836518311375,"Wermuth C\'edric","S","UREK"
"1490",-10.5659013174157,-14.4581425007484,-7.48375045989754,"Aebischer Matthias","S","UREK"
"1491",-10.5123690197586,-14.4614307115923,-7.51666896523729,"Fehlmann Rielle Laurence","S","UREK"
"1492",-10.4808987203255,-15.0465345479606,-7.12502406759452,"Amarelle Cesla","S","UREK"
"1493",-10.4653762688689,-14.3301911171677,-7.43729568496929,"Seiler Graf Priska","S","UREK"
"1494",-10.3272393691556,-14.4431366388921,-7.30087201760976,"Badran Jacqueline","S","UREK"
"1495",-10.2898932596764,-14.2008796724813,-7.30298164860665,"Nussbaumer Eric","S","UREK"
"1496",-10.2751001549047,-14.1569371826829,-7.31215247588385,"Ruiz Rebecca Ana","S","UREK"
"1497",-10.225136510106,-13.8637445916979,-7.37781168884526,"Munz Martina","S","UREK"
"1498",-10.2129229148021,-13.8223299554237,-7.37693987170839,"Heim Bea","S","UREK"
"1499",-10.1553080436339,-13.8197475079631,-7.29594937671615,"Hardegger Thomas","S","UREK"
"1500",-10.0935078467561,-13.7837440727295,-7.22738598482557,"Feri Yvonne","S","UREK"
"1501",-10.0448109967763,-13.6963353580085,-7.22447637657715,"Guldimann Tim","S","UREK"
"1502",-10.0240452415238,-13.6082036829248,-7.30155663008457,"Jans Beat","S","UREK"
"1503",-9.89988311527204,-13.4552427075975,-7.13499118901384,"Maire Jacques-Andr\'e","S","UREK"
"1504",-9.89480978670737,-13.4449161996107,-7.11624604968642,"Mazzone Lisa","G","UREK"
"1505",-9.8077968863071,-13.6426494857062,-6.89556606603431,"Meyer Mattea","S","UREK"
"1506",-9.74277253599265,-13.3043451255615,-7.00903859100842,"Thorens Goumaz Ad\`ele","G","UREK"
"1507",-9.69148141941427,-13.2641063252737,-6.90925876639593,"Br\'elaz Daniel","G","UREK"
"1508",-9.68176504178737,-13.1543078964247,-7.04620019993272,"Arslan Sibel","G","UREK"
"1509",-9.57450032790798,-13.0315611938924,-6.91415824407088,"Schwaab Jean Christophe","S","UREK"
"1510",-9.56601947757697,-13.1168536869098,-6.89172237112414,"Rytz Regula","G","UREK"
"1511",-9.53924236165023,-12.9159887377752,-6.86519728237527,"Gysi Barbara","S","UREK"
"1512",-9.51399411676447,-12.8709091391837,-6.92634579182961,"Piller Carrard Val\'erie","S","UREK"
"1513",-9.51128888253079,-12.9622502452477,-6.87583983967395,"Kiener Nellen Margret","S","UREK"
"1514",-9.38469617988156,-14.0223957802444,-5.93966644770147,"Schneider Sch\""uttel Ursula","S","UREK"
"1515",-9.38249090623824,-12.8827793826718,-6.78744665587445,"Leutenegger Oberholzer Susanne","S","UREK"
"1516",-9.28586705589992,-12.3887834689629,-6.81840220706059,"Gl\""attli Balthasar","G","UREK"
"1517",-9.25749809638503,-12.4799164813438,-6.76378723625745,"Girod Bastien","G","UREK"
"1518",-9.18901628694906,-12.2895230904567,-6.74055955092965,"Graf-Litscher Edith","S","UREK"
"1519",-9.00920242977523,-12.0279143978458,-6.56906622663804,"Tsch\""app\""at Alexander","S","UREK"
"1520",-8.92917841362201,-12.8120774997237,-5.94120014545538,"Steiert Jean-Fran\c cois","S","UREK"
"1521",-8.8296824146678,-12.0813177310945,-6.27535402643086,"Fricker Jonas","G","UREK"
"1522",-8.76336674200723,-11.8116028641269,-6.41803184483408,"de la Reussille Denis","G","UREK"
"1523",-8.67635473207159,-11.6896152877859,-6.27783827603654,"Pardini Corrado","S","UREK"
"1524",-8.55387459255136,-11.338622993967,-6.34979711142223,"Graf Maya","G","UREK"
"1525",-8.53614548254368,-11.3694155320885,-6.2761318427645,"Birrer-Heimo Prisca","S","UREK"
"1526",-8.32759653112246,-9.14433811607129,-7.50934649526197,"Nordmann Roger","S","UREK"
"1527",-8.16956263642871,-10.7964611405195,-6.07171126002352,"Schelbert Louis","G","UREK"
"1528",-7.5216156226146,-9.87571467289804,-5.62368774482606,"H\""asler Christine","G","UREK"
"1529",-5.48763016537509,-11.2938536614806,-0.739650770344843,"Jositsch Daniel","S","UREK"
"1530",-5.47334952790656,-10.994267297243,-1.10389776355352,"Bendahan Samuel","S","UREK"
"1531",-4.90262956933232,-6.2726740276055,-3.64643993752898,"Streiff-Feller Marianne","C","UREK"
"1532",-4.64219425841249,-5.98042350450904,-3.40209237926791,"Weibel Thomas","GL","UREK"
"1533",-4.46314118998211,-5.81495508950449,-3.29378017324429,"Grossen J\""urg","GL","UREK"
"1534",-4.42867361437373,-5.77881602680935,-3.18891020707178,"Ingold Maja","C","UREK"
"1535",-4.40994577605544,-10.420150142275,0.373740590453394,"Gugger Niklaus-Samuel","C","UREK"
"1536",-4.36743567595923,-5.69935079456782,-3.16371157982907,"Flach Beat","GL","UREK"
"1537",-4.31704413945902,-5.63335733354738,-3.0810686105527,"Moser Tiana Angelina","GL","UREK"
"1538",-4.10261807760743,-5.381618588914,-2.9069556880081,"Bertschy Kathrin","GL","UREK"
"1539",-4.06521411674179,-10.1691191464708,0.718273228244092,"K\""alin Ir\`ene","G","UREK"
"1540",-3.79931870408424,-4.99909692723618,-2.65457957494605,"B\""aumle Martin","GL","UREK"
"1541",-3.06340623586176,-4.21221375397767,-1.9407481174413,"Chevalley Isabelle","GL","UREK"
"1542",-2.08965800977163,-3.22093601014818,-1.0034548845747,"de Buman Dominique","C","UREK"
"1543",-2.00578161861918,-3.09473980053801,-0.966478876837494,"M\""uller-Altermatt Stefan","C","UREK"
"1544",-1.98553631295757,-3.07923413194628,-0.925913816203042,"Schmid-Federer Barbara","C","UREK"
"1545",-1.86256110571203,-3.07631950900542,-0.720758486347579,"Riklin Kathy","C","UREK"
"1546",-1.37786532258393,-2.38241370723799,-0.395661794760532,"Vogler Karl","C","UREK"
"1547",-1.30480107322419,-2.36693005626926,-0.3034258253311,"Schmidt Roberto","C","UREK"
"1548",-1.25732982222976,-2.34455324207431,-0.228964048412458,"Ammann Thomas","C","UREK"
"1549",-0.854996197255511,-1.83449548873046,0.102306644565857,"Amherd Viola","C","UREK"
"1550",-0.854569225343187,-1.89203594012785,0.127133257119684,"Quadranti Rosmarie","BD","UREK"
"1551",-0.851763918546121,-1.87529309131679,0.125822758809967,"Hess Lorenz","BD","UREK"
"1552",-0.784673426846606,-1.76203987934787,0.217035837278088,"Marchand-Balet G\'eraldine","C","UREK"
"1553",-0.68548156684721,-1.6730714216143,0.277927730226875,"Candinas Martin","C","UREK"
"1554",-0.68405337053408,-1.73312740835509,0.361517568891733,"Gm\""ur-Sch\""onenberger Andrea","C","UREK"
"1555",-0.639232006757284,-1.64545259361793,0.309234947512214,"Landolt Martin","BD","UREK"
"1556",-0.619316776160584,-1.64919487879313,0.354761742086971,"Barazzone Guillaume","C","UREK"
"1557",-0.604058921366189,-1.57694007363961,0.32956838107105,"F\""assler Daniel","C","UREK"
"1558",-0.585343747292445,-1.54949969358179,0.385419986071945,"Gschwind Jean-Paul","C","UREK"
"1559",-0.52346775977918,-1.51891047944494,0.411386397907096,"Campell Duri","BD","UREK"
"1560",-0.50664081652056,-1.46789929171387,0.428026599894411,"Romano Marco","C","UREK"
"1561",-0.503639789659104,-1.47732623550287,0.43436198226892,"Lohr Christian","C","UREK"
"1562",-0.446429915629665,-1.43082811483286,0.531229924195731,"B\'egl\'e Claude","C","UREK"
"1563",-0.420817976780862,-1.40669140414672,0.521681882699005,"Buttet Yannick","C","UREK"
"1564",-0.3944666243579,-4.25137436239597,3.01681220759662,"Egger Thomas","C","UREK"
"1565",-0.37021662458918,-1.3899302270945,0.578610733987402,"Bulliard-Marbach Christine","C","UREK"
"1566",-0.26259192063123,-1.304939791565,0.755129279765137,"Pfister Gerhard","C","UREK"
"1567",-0.18215236355608,-1.11388583117656,0.751196137111672,"Humbel Ruth","C","UREK"
"1568",-0.162060475074533,-1.07357368041003,0.748436943731908,"Glanzmann-Hunkeler Ida","C","UREK"
"1569",-0.130919705269559,-1.10402808535005,0.818516522404511,"Guhl Bernhard","BD","UREK"
"1570",-0.128966257588575,-1.06465009767374,0.80308135499866,"Regazzi Fabio","C","UREK"
"1571",-0.066133957788109,-1.02168620322823,0.839627598842396,"Ritter Markus","C","UREK"
"1572",0.0202454210047911,-0.910726638485105,0.931379545902111,"Schneider-Schneiter Elisabeth","C","UREK"
"1573",0.0376158832937641,-0.909214784059319,1.00372469631957,"Gm\""ur Alois","C","UREK"
"1574",0.128409152817781,-0.839626415008462,1.05548182132963,"M\""uller Leo","C","UREK"
